datetime,sea_high,salt,wind_speed,wind_dir,temp,pressure,sea_speed,sea_dir_i,sea_dir_s,sea_temp,can_sail
2025-04-23 11:50,21,33.76,7.9,20,11.98,1008.46,8.55,216,ºÏºÏµ¿,12.27,0
2025-04-23 12:00,20.6,33.75,8.23,20.3,11.95,1008.43,10.05,238,ºÏºÏµ¿,12.255,0
2025-04-23 12:10,21.9,33.79,7,51.7,12.14,1008.46,9.35,235.5,ºÏºÏµ¿,12.255,0
2025-04-23 12:20,23.3,33.79,6.25,52.9,12.41,1008.34,5.95,263.5,ºÏ,12.26,0
2025-04-23 12:30,23,33.79,7.91,86.1,12.26,1008.06,4.2,250.5,³²,12.26,0
2025-04-23 12:40,21.7,33.8,6.99,51.3,12.16,1008.05,4.75,219.5,³²,12.28,0
2025-04-23 12:50,25.6,33.8,7.22,149.1,12.1,1008.06,6.5,248.5,³²³²µ¿,12.265,0
2025-04-23 13:00,22.3,33.8,6.28,48.3,12.33,1008.22,11.95,244.5,³²³²¼­,12.27,0
2025-04-23 13:10,24.3,33.79,7.77,17.7,12.27,1008.03,7.6,228.5,ºÏ¼­,12.27,0
2025-04-23 13:20,22.1,33.78,7.21,18.5,12.37,1008.09,7.25,257.5,¼­³²¼­,12.275,0
2025-04-23 13:30,24.2,33.79,6.66,50.2,12.28,1008.08,7.75,253,ºÏºÏµ¿,12.285,0
2025-04-23 13:40,23.7,33.76,5.94,20,12.54,1008.18,8.35,236.5,¼­ºÏ¼­,12.28,0
2025-04-23 13:50,22.8,33.77,5.72,16.7,12.56,1008.19,10.35,227,ºÏ¼­,12.275,0
2025-04-23 14:00,24.8,33.78,5.24,18.7,12.58,1008.26,10.6,232,ºÏ¼­,12.3,0
2025-04-23 14:10,24.1,33.8,6.1,33.7,12.4,1007.82,9.25,246.5,ºÏ¼­,12.3,0
2025-04-23 14:20,23.8,33.8,6.18,31.2,12.26,1007.47,13.5,243.5,ºÏºÏ¼­,12.29,0
2025-04-23 14:30,24.4,33.8,4.96,27,12.29,1007.56,8.55,219,ºÏºÏ¼­,12.285,0
2025-04-23 14:40,23,33.8,5.4,38.1,12.17,1007.32,7.2,251,ºÏºÏ¼­,12.285,0
2025-04-23 14:50,22.3,33.8,5.08,27.1,12.14,1007.24,8.5,231.5,ºÏ,12.3,0
2025-04-23 15:00,22.9,33.8,6.05,27.5,12.06,1007.15,4.9,249,ºÏ,12.295,0
2025-04-23 15:10,25,33.8,5.1,23.1,12.11,1007.36,10.2,247,ºÏºÏµ¿,12.295,0
2025-04-23 15:20,23.7,33.81,4.35,23.6,12.29,1007.26,8.8,244,ºÏºÏµ¿,12.31,0
2025-04-23 15:30,22.8,33.88,5.94,36.7,11.94,1006.94,8.8,256,ºÏºÏµ¿,12.31,0
2025-04-23 15:40,23.3,33.88,4.74,26.7,11.63,1007.19,6.6,263.5,ºÏµ¿,12.305,0
2025-04-23 15:50,22.1,33.9,4.23,19.1,11.59,1007.22,10.05,237,ºÏºÏµ¿,12.285,0
2025-04-23 16:00,23.3,33.88,3.66,48.8,11.72,1006.98,9.2,224.5,ºÏºÏµ¿,12.275,0
2025-04-23 16:10,21.6,33.9,4.1,22.6,11.76,1007.03,7.9,239,ºÏ,12.29,0
2025-04-23 16:20,21.9,33.9,4.76,84.5,11.65,1007.05,6.9,245.5,ºÏ,12.27,0
2025-04-23 16:30,21.8,33.9,2.81,51.9,11.92,1007.09,6.35,281.5,ºÏ,12.285,0
2025-04-23 16:40,21,33.9,3.1,117.8,11.95,1007.08,7.85,270,ºÏ,12.29,0
2025-04-23 16:50,22.3,33.9,3.73,118.6,12.03,1007.06,4.75,299.5,ºÏ,12.275,0
2025-04-23 17:00,21.5,33.9,4.98,41.3,11.86,1006.91,6.5,295,ºÏ,12.29,0
2025-04-23 17:10,22.6,33.9,6.27,48.1,11.52,1006.73,9.75,266.5,ºÏ,12.355,0
2025-04-23 17:20,21.5,33.9,6.39,47.2,11.31,1006.73,6.85,249.5,ºÏºÏµ¿,12.355,0
2025-04-23 17:30,22.4,33.91,5.9,46.1,11.26,1007.06,8.5,270,ºÏºÏµ¿,12.325,0
2025-04-23 17:40,21.7,33.9,5.78,47,11.27,1007.27,7.2,294.5,ºÏºÏµ¿,12.335,0
2025-04-23 17:50,21.3,33.9,5.35,44.2,11.2,1007.31,6.2,282,ºÏºÏµ¿,12.33,0
2025-04-23 18:00,22.5,33.9,5.07,44,11.07,1007.39,7.3,312.5,µ¿ºÏµ¿,12.315,0
2025-04-23 18:10,19,33.9,3.97,41.5,11.05,1007.53,6.65,289.5,µ¿ºÏµ¿,12.315,0
2025-04-23 18:20,22.3,33.9,2.67,25.9,10.98,1007.59,7.05,311.5,µ¿,12.31,0
2025-04-23 18:30,18.7,33.9,2.3,40.6,10.9,1007.58,7.9,311,³²µ¿,12.31,0
2025-04-23 18:40,20.9,33.9,1.71,23.1,10.8,1007.76,8.65,311,³²µ¿,12.325,0
2025-04-23 18:50,20.9,33.91,1.56,36.1,10.8,1008,7.3,335,³²³²µ¿,12.32,0
2025-04-23 19:00,20.9,33.91,2.1,52.1,10.76,1008.01,10.5,306.5,³²µ¿,12.33,0
2025-04-23 19:10,18.7,33.93,1.49,29.7,10.72,1008.06,11.6,297,³²³²µ¿,12.325,0
2025-04-23 19:20,20.3,33.94,1.45,30.1,10.8,1008.28,7.8,303.5,³²³²µ¿,12.325,0
2025-04-23 19:30,22,33.93,2.16,42,10.8,1008.2,11.9,308.5,³²³²µ¿,12.325,0
2025-04-23 19:40,19.6,33.98,2.69,47.4,10.76,1008.12,10.6,327.5,³²³²µ¿,12.33,0
2025-04-23 19:50,19.9,33.97,2.58,44.3,10.75,1008.18,12.15,323,³²³²µ¿,12.315,0
2025-04-23 20:00,23.9,33.99,2.21,35,10.8,1008.35,12.5,322.5,³²³²µ¿,12.315,0
2025-04-23 20:10,19,33.99,2.29,40.8,10.8,1008.38,14.95,333.5,³²,12.325,0
2025-04-23 20:20,23.1,34,1.93,65.8,10.78,1008.54,13.7,330.5,³²,12.32,0
2025-04-23 20:30,19.2,34,1.72,81.7,10.8,1008.6,14.45,338,³²,12.325,0
2025-04-23 20:40,20.2,34,1.13,118.3,10.82,1008.59,12.3,337,³²,12.315,0
2025-04-23 20:50,23.2,34,0.49,79.1,10.86,1008.6,14.4,341.5,³²,12.32,0
2025-04-23 21:00,23.1,34,1.48,24.6,10.74,1008.54,14.75,349.5,³²,12.305,0
2025-04-23 21:10,20.5,34,0.67,203.4,10.74,1008.58,16.1,355.5,³²³²¼­,12.32,0
2025-04-23 21:20,21.2,34,1.31,151.5,10.7,1008.6,16.65,351,³²³²¼­,12.325,0
2025-04-23 21:30,24.2,34,0.39,162.7,10.74,1008.56,14.85,177,³²,12.32,0
2025-04-23 21:40,20.5,34,1.21,180.9,10.82,1008.48,13.45,182,³²³²¼­,12.31,0
2025-04-23 21:50,20.7,34,1.78,188,10.83,1008.38,11.85,176.5,³²,12.315,0
2025-04-23 22:00,21.7,34,2.12,197.5,10.86,1008.3,13.5,182.5,³²³²¼­,12.32,0
2025-04-23 22:10,20.1,34,2.84,180.4,10.85,1008.21,11.45,176.5,³²,12.325,0
2025-04-23 22:20,24,34,2.88,185.4,10.7,1008.14,12.5,3,³²,12.335,0
2025-04-23 22:30,23.3,34,2.93,167.5,10.78,1007.96,11.95,173.5,³²,12.335,0
2025-04-23 22:40,22.6,34,3.43,173.2,10.83,1007.89,13.05,356.5,³²,12.33,0
2025-04-23 22:50,22.4,34,3.69,177.5,10.72,1007.79,12.4,181,³²,12.32,0
2025-04-23 23:00,23.3,34,3.61,194.4,10.73,1007.74,10.9,357.5,³²,12.335,0
2025-04-23 23:10,23.5,34,4.15,199.4,10.67,1007.58,9.35,357.5,³²,12.325,0
2025-04-23 23:20,21.1,34,4.16,185.9,10.67,1007.53,10.75,345,³²,12.325,0
2025-04-23 23:30,22.3,34,4.75,204.1,10.68,1007.38,9.75,350,³²,12.32,0
2025-04-23 23:40,24.2,34,5.17,193.3,10.66,1007.3,11.5,179,³²,12.33,0
2025-04-23 23:50,22.9,34,4.86,180.8,10.64,1007.21,9,339.5,³²,12.33,0
2025-04-24 0:00,20.6,34,5.47,177.1,10.65,1007.19,10.4,349.5,³²,12.32,0
2025-04-24 0:10,21.2,34,5.51,172.3,10.63,1007.17,9.95,345.5,³²,12.315,0
2025-04-24 0:20,23.1,34,5.32,175.3,10.69,1007.2,11.4,178.5,³²,12.325,0
2025-04-24 0:30,22.1,34,5.79,175.2,10.6,1007.07,11.25,356.5,³²,12.325,0
2025-04-24 0:40,22.3,34,5.09,180.6,10.6,1006.97,11.2,350,³²µ¿,12.345,0
2025-04-24 0:50,18.3,34,5.01,179.8,10.59,1006.91,9,176.5,³²³²µ¿,12.365,0
2025-04-24 1:00,20,34,5.19,179.5,10.6,1006.88,7.95,348.5,¼­ºÏ¼­,12.375,0
2025-04-24 1:10,20.2,34,4.41,187.2,10.66,1006.74,7.75,186.5,ºÏºÏ¼­,12.375,0
2025-04-24 1:20,21,34,4.67,191.6,10.68,1006.57,6.15,9.5,ºÏ¼­,12.405,0
2025-04-24 1:30,19.1,34,4.69,197.6,10.71,1006.63,6.6,174.5,ºÏºÏ¼­,12.41,0
2025-04-24 1:40,18.1,34,4.81,196.3,10.72,1006.38,7.9,353,ºÏ¼­,12.39,0
2025-04-24 1:50,18.6,34,5,193.4,10.74,1006.34,9.55,354.5,ºÏ¼­,12.425,0
2025-04-24 2:00,16.2,34,4.84,196.5,10.73,1006.25,7.9,185,¼­ºÏ¼­,12.43,0
2025-04-24 2:10,17.8,34,6.03,198.6,10.69,1006.2,10.75,348.5,¼­ºÏ¼­,12.415,0
2025-04-24 2:20,15.1,34,6.28,203.7,10.63,1006.16,8.55,179.5,ºÏ¼­,12.42,0
2025-04-24 2:30,15.6,34,6.02,211.5,10.65,1005.8,11.45,180.5,¼­ºÏ¼­,12.435,0
2025-04-24 2:40,16.5,34,5.85,214.4,10.64,1005.78,14.8,181,ºÏ¼­,12.37,0
2025-04-24 2:50,15.7,34,4.95,218.4,10.57,1005.76,17.2,176,ºÏºÏ¼­,12.35,0
2025-04-24 3:00,15.7,34,4.4,219,10.51,1005.68,19.55,354.5,ºÏºÏ¼­,12.34,0
2025-04-24 3:10,10.9,34,4.52,219.1,10.53,1005.6,19.35,180,ºÏºÏ¼­,12.34,0
2025-04-24 3:20,14.4,34,4.34,212.3,10.51,1005.53,17.5,178.5,ºÏºÏ¼­,12.34,0
2025-04-24 3:30,15.6,34,4.4,209.7,10.54,1005.53,19.4,355.5,ºÏºÏ¼­,12.35,0
2025-04-24 3:40,13.7,34,4.8,204.5,10.5,1005.49,19.2,181,ºÏ,12.36,0
2025-04-24 3:50,12.7,34,3.07,216.5,10.53,1005.47,21.7,4,ºÏ,12.365,0
2025-04-24 4:00,8.8,34,2.26,201,10.57,1005.46,14.7,0.5,ºÏºÏ¼­,12.36,0
2025-04-24 4:10,13.8,34,1.21,234.8,10.5,1005.49,15.45,181,ºÏºÏ¼­,12.395,0
2025-04-24 4:20,11.7,34,0.88,305,9.76,1005.49,18.15,6.5,ºÏ,12.405,0
2025-04-24 4:30,9.7,34,0.59,249.8,9.35,1005.48,17.55,5,ºÏºÏ¼­,12.43,0
2025-04-24 4:40,9,34,0.98,283.2,8.96,1005.5,15.75,180,ºÏºÏ¼­,12.445,0
2025-04-24 4:50,10.5,34,1.04,262.3,8.83,1005.42,15.6,183.5,ºÏºÏ¼­,12.43,0
2025-04-24 5:00,11.4,34,1.27,260.6,8.75,1005.44,18.5,9,ºÏºÏ¼­,12.46,0
2025-04-24 5:10,7.8,34,1.47,255.8,8.64,1005.46,20.1,21.5,ºÏ,12.44,0
2025-04-24 5:20,8.3,34,1,283.2,8.57,1005.46,16.9,14.5,ºÏ¼­,12.425,0
2025-04-24 5:30,10,34,1.22,271.9,8.7,1005.5,17.75,18.5,ºÏºÏ¼­,12.425,0
2025-04-24 5:40,9.6,34,1.06,268.1,8.71,1005.65,18.2,30,ºÏºÏ¼­,12.44,0
2025-04-24 5:50,9.5,34,0.76,294.5,9.13,1005.62,20.8,27.5,ºÏºÏ¼­,12.45,0
2025-04-24 6:00,7.5,34,1.06,273.3,9.56,1005.59,17.75,34,ºÏºÏ¼­,12.46,0
2025-04-24 6:10,8.3,34,2.51,256.9,9.86,1005.62,15.25,32.5,ºÏºÏµ¿,12.46,0
2025-04-24 6:20,9.9,34,0.81,157.4,10.39,1005.84,15.1,38.5,³²¼­,12.46,0
2025-04-24 6:30,9.1,34,0.65,168.9,11.19,1005.92,13.95,43.5,³²µ¿,12.47,0
2025-04-24 6:40,9.4,34,0.37,7.3,11.59,1006.19,11.65,46.5,³²,12.485,0
2025-04-24 6:50,9.1,34,0.32,138.6,12.13,1006.2,12.7,41,³²,12.485,0
2025-04-24 7:00,7.5,34,0.86,238.1,12.84,1006.2,11.75,39,³²,12.485,0
2025-04-24 7:10,8.5,34,0.51,253.4,13.35,1006.2,10.35,33,³²,12.495,0
2025-04-24 7:20,8.8,34,0.73,37.6,13.81,1006.28,12,35.5,³²,12.49,0
2025-04-24 7:30,11,34,0.4,60.8,14.43,1006.56,12.8,52.5,³²,12.49,0
2025-04-24 7:40,8.5,34,0.33,132.5,15.67,1006.69,13.55,49,³²³²µ¿,12.49,0
2025-04-24 7:50,9.6,34,0.4,28.1,15.48,1006.77,10.5,44,³²,12.495,0
2025-04-24 8:00,10,34,1.46,92.8,15.95,1006.47,9.5,39,³²,12.505,0
2025-04-24 8:10,9.6,34,1.47,66.9,15.52,1006.33,12,42.5,³²³²µ¿,12.51,0
2025-04-24 8:20,11.1,34,1.34,69.7,16.49,1006.2,10.75,37,³²³²µ¿,12.51,0
2025-04-24 8:30,10.9,34,1.64,47.2,16.38,1006.2,10.7,33.5,³²³²µ¿,12.515,0
2025-04-24 8:40,12.8,34,2.92,43.5,15.69,1006.2,10.6,35,³²³²µ¿,12.52,0
2025-04-24 8:50,15.6,34,2.98,57.2,16.36,1006.18,9.5,39.5,³²³²µ¿,12.515,0
2025-04-24 9:00,8.7,34,3.04,50.3,16.63,1006.11,8.45,33,³²³²µ¿,12.53,0
2025-04-24 9:10,12.1,33.97,2.68,57.6,16.48,1006.2,7.4,27.5,³²,12.53,0
2025-04-24 9:20,12.9,33.98,2.2,58.4,16.56,1006.2,8.4,26.5,³²,12.525,0
2025-04-24 9:30,13.6,33.98,2.05,65.2,17.45,1006.2,6.45,17.5,³²,12.535,0
2025-04-24 9:40,13,33.91,1.68,60.4,17.34,1006.2,5.8,182.5,³²,12.54,0
2025-04-24 9:50,14,33.96,2.38,76.9,17.57,1006.2,4.3,184.5,³²,12.525,0
2025-04-24 10:00,14.8,33.9,2.99,65.3,16.93,1006.2,4.35,15.5,³²³²¼­,12.55,0
2025-04-24 10:10,14.6,33.9,2.64,52.9,15.83,1006.2,5.3,353.5,³²³²¼­,12.55,0
2025-04-24 10:20,14.7,33.91,1.97,61.3,16.55,1006.2,5.4,338.5,³²³²¼­,12.585,0
2025-04-24 10:30,13.7,33.9,1.64,65,17.13,1006.2,4.1,327.5,³²³²¼­,12.59,0
2025-04-24 10:40,16.4,33.92,1.09,68.2,17.82,1006.2,4.85,322.5,³²³²¼­,12.585,0
2025-04-24 10:50,19.1,33.9,0.96,64.1,18.27,1006.2,6.8,300.5,³²³²¼­,12.585,0
2025-04-24 11:00,16,33.9,1,101.2,18.3,1006.2,7.6,314.5,³²³²¼­,12.59,0
2025-04-24 11:10,17.5,33.9,1.34,90.8,16.4,1006.2,7.2,310,³²,12.605,0
2025-04-24 11:20,20.9,33.9,0.95,73.4,16.63,1006.17,9.1,318.5,³²,12.6,0
2025-04-24 11:30,19.4,33.9,1.1,80.5,16.42,1005.98,8.15,310,³²,12.615,0
2025-04-24 11:40,18,33.9,1.07,48.5,15.66,1006.18,8,323,³²,12.605,0
2025-04-24 11:50,18.9,33.9,0.88,105.9,15.43,1005.92,9.15,313.5,³²,12.63,0
2025-04-24 12:00,18.5,33.9,0.89,190.9,16.04,1005.67,7.95,315.5,³²,12.63,0
2025-04-24 12:10,18.2,33.9,0.55,202,16.18,1005.6,8.65,314,³²,12.68,0
2025-04-24 12:20,19.7,33.9,1.19,192.9,16.53,1005.49,9.15,317,³²,12.75,0
2025-04-24 12:30,18.3,33.9,1.92,184,16.08,1005.39,9.55,315,³²,12.845,0
2025-04-24 12:40,21.9,33.9,1.75,207.5,16.28,1005.22,11.45,320,³²³²¼­,12.905,0
2025-04-24 12:50,20.3,33.9,1.96,179.3,16.84,1005.2,12.4,321,³²³²¼­,12.98,0
2025-04-24 13:00,21.8,33.9,2.44,176.3,16.44,1004.97,14.2,326,³²³²¼­,12.98,0
2025-04-24 13:10,20.5,33.9,1.28,174.3,16.33,1004.92,16.8,328,³²³²¼­,12.99,0
2025-04-24 13:20,20.6,33.9,1.02,270.8,16.16,1004.81,15.3,327.5,³²³²¼­,13.05,0
2025-04-24 13:30,21.7,33.93,1.14,211.9,16.31,1004.52,18.8,331.5,¼­,13.07,0
2025-04-24 13:40,22.2,33.94,3.47,156.7,15.8,1004.31,16.2,332.5,ºÏ¼­,13.08,0
2025-04-24 13:50,20.8,34,4.98,158.7,15.57,1004.04,18.35,336,¼­ºÏ¼­,13.07,0
2025-04-24 14:00,24.2,33.96,6.55,163.9,15.29,1003.84,22.05,339.5,¼­ºÏ¼­,13.07,0
2025-04-24 14:10,22.9,33.99,6.69,180.3,15.08,1003.88,23.55,334.5,¼­ºÏ¼­,13.095,0
2025-04-24 14:20,21.6,33.98,4.09,213.9,15.06,1003.9,26.25,339.5,ºÏ¼­,13.115,0
2025-04-24 14:30,20.8,33.95,4.51,189.6,15.15,1003.64,25.6,341,ºÏ¼­,13.115,0
2025-04-24 14:40,24.2,33.94,5.73,178.6,15.2,1003.37,26.85,343.5,ºÏ¼­,13.12,0
2025-04-24 14:50,24.5,33.96,6.9,168.4,15.47,1003.3,25.75,345,ºÏºÏ¼­,13.115,0
2025-04-24 15:00,23,33.98,5.66,167.5,15.65,1003.24,28.9,344,ºÏºÏ¼­,13.085,0
2025-04-24 15:10,23.3,33.96,5.07,165.5,15.98,1003.07,29.4,343,ºÏºÏ¼­,13.055,0
2025-04-24 15:20,22.6,33.99,6.72,152.9,16.71,1002.72,29.75,344.5,ºÏ,13.035,0
2025-04-24 15:30,23,33.99,7.62,159,16.83,1002.44,34.8,343.5,ºÏ,13.06,0
2025-04-24 15:40,23.3,34,7.31,156,17.1,1002.24,32.8,348.5,ºÏºÏ¼­,13.07,0
2025-04-24 15:50,21.4,34,5.21,150.2,17.18,1002.46,30.6,351.5,ºÏºÏ¼­,13.1,0
2025-04-24 16:00,23.8,34,5.32,148.1,16.88,1002.33,31.7,349,ºÏ,13.115,0
2025-04-24 16:10,23.6,34,4.42,144.8,15.96,1002.43,31.15,351.5,ºÏ,13.12,0
2025-04-24 16:20,22.5,34,1.37,137.2,16.16,1002.56,33.25,350.5,ºÏ,13.15,0
2025-04-24 16:30,20.9,34,1.51,39.4,16.17,1002.62,30.35,352,ºÏ,13.175,0
2025-04-24 16:40,20.2,34,1.79,69.3,16.11,1002.46,32.6,349.5,ºÏ,13.185,0
2025-04-24 16:50,22.3,34,2.3,52.5,16.06,1002.31,31.05,349,ºÏ,13.16,0
2025-04-24 17:00,23.9,34,2.76,41.9,16.53,1002.23,29.45,348.5,ºÏ,13.11,0
2025-04-24 17:10,21.5,33.98,2.86,56.2,16.99,1002.24,27.6,351,ºÏ,13.07,0
2025-04-24 17:20,21.4,33.99,2.79,42.8,17.97,1002.08,28.45,355.5,ºÏ,13.09,0
2025-04-24 17:30,20.9,33.94,1.21,128.1,19.93,1002.09,29.05,353,ºÏ,13.1,0
2025-04-24 17:40,20.6,33.97,3.26,235.6,23.06,1002,29.85,357.5,ºÏºÏ¼­,13.095,0
2025-04-24 17:50,22.4,33.96,6.22,229.4,23.91,1001.85,27.4,181.5,ºÏ,13.06,0
2025-04-24 18:00,22.6,33.97,7.43,237.9,23.61,1001.81,25.6,3,ºÏµ¿,13.02,0
2025-04-24 18:10,20.9,33.99,6.29,233,23.57,1001.88,24.2,9,ºÏ,12.99,0
2025-04-24 18:20,22.3,33.93,5.89,231.4,23.29,1001.84,23.25,10,ºÏ,12.975,0
2025-04-24 18:30,20.9,33.93,4.91,230.2,23.08,1002.02,22.7,13.5,ºÏ,12.97,0
2025-04-24 18:40,20.6,33.94,4.51,247.4,23.03,1002.05,22.05,13,ºÏºÏµ¿,12.985,0
2025-04-24 18:50,20.6,33.99,4.8,238.5,22.69,1002.13,20.85,17,ºÏºÏµ¿,12.995,0
2025-04-24 19:00,21.1,33.96,5.24,234.5,22.37,1002.11,18.8,18.5,ºÏµ¿,12.995,0
2025-04-24 19:10,21.2,33.98,5.59,239.3,22.36,1002.18,19.05,17,µ¿ºÏµ¿,12.97,0
2025-04-24 19:20,23,34,6.05,241.3,22.07,1002.15,15.7,16,µ¿,12.95,0
2025-04-24 19:30,22.6,34,7.2,231.8,21.94,1002.05,17.3,25,µ¿ºÏµ¿,12.905,0
2025-04-24 19:40,22.2,34,6.57,236.3,21.76,1002.12,16.1,25,ºÏµ¿,12.865,0
2025-04-24 19:50,22.8,34,6.02,244.2,21.69,1002.22,15.35,40,³²µ¿,12.87,0
2025-04-24 20:00,23.7,34,6.43,261.3,21.56,1002.32,15.3,43.5,³²µ¿,12.84,0
2025-04-24 20:10,24.9,34,6.5,249.5,21.35,1002.35,15.5,44,³²µ¿,12.835,0
2025-04-24 20:20,24,34,5.01,244.6,21.01,1002.65,13.95,41,³²³²µ¿,12.79,0
2025-04-24 20:30,23.7,34,6.55,259.8,20.83,1002.74,12.65,44,³²µ¿,12.755,0
2025-04-24 20:40,23.8,34,7.05,266.4,20.61,1002.83,16.15,49,³²³²µ¿,12.745,0
2025-04-24 20:50,24.4,34,8.02,267.9,20.47,1002.93,14,50.5,³²³²µ¿,12.725,0
2025-04-24 21:00,25,34,7.79,264.7,20.16,1003.07,15.45,57,³²³²µ¿,12.69,0
2025-04-24 21:10,25.8,34,8.88,276.4,19.96,1003,10.1,61,³²³²µ¿,12.67,0
2025-04-24 21:20,26.8,34,10.54,272.7,19.73,1002.9,9.55,57,³²³²µ¿,12.625,0
2025-04-24 21:30,25.3,34,10.94,274.2,19.47,1002.73,13.9,73,³²,12.585,0
2025-04-24 21:40,24,34,11.01,276.7,19.21,1002.84,12.3,70.5,³²³²µ¿,12.555,0
2025-04-24 21:50,24.5,34,10.61,270.3,18.98,1002.87,11.65,61,³²,12.535,0
2025-04-24 22:00,25.6,34,9.95,275.8,18.73,1003.07,10.6,90.5,³²,12.48,0
2025-04-24 22:10,27.6,34,8.86,278.3,18.49,1003.39,13.55,72.5,³²³²¼­,12.485,0
2025-04-24 22:20,26.7,34,7.97,290.3,18.28,1003.82,13.15,73.5,³²,12.445,0
2025-04-24 22:30,25.2,34,6.33,301.8,18.1,1004.38,9.05,73.5,³²,12.41,0
2025-04-24 22:40,25.3,34,4.73,311,17.91,1004.98,11.45,76.5,³²³²¼­,12.405,0
2025-04-24 22:50,23.9,34,3.32,92.1,17.72,1005.39,8.85,39.5,³²,12.415,0
2025-04-24 23:00,25.2,34,2.87,151.4,17.54,1005.69,3.95,61,³²,12.405,0
2025-04-24 23:10,26.3,34,2.41,269.3,17.34,1006.17,4.7,188.5,³²,12.41,0
2025-04-24 23:20,24.9,34,1.96,302.6,17.21,1006.26,6.15,302.5,³²,12.4,0
2025-04-24 23:30,24.5,34,2.4,262.3,16.99,1006.46,5,304,³²,12.415,0
2025-04-24 23:40,25.5,34,4.42,268.2,16.79,1006.65,8.7,325.5,³²,12.41,0
2025-04-24 23:50,23.8,34,4.98,275.4,16.6,1006.86,9.95,314,³²,12.405,0
2025-04-25 0:00,23.1,34,5.55,279.2,16.41,1007.2,13.15,302.5,³²,12.405,0
2025-04-25 0:10,24.3,34,4.58,273.2,16.14,1007.45,11,294.5,³²,12.415,0
2025-04-25 0:20,25.2,34,2.53,141.6,15.94,1007.74,12.5,300.5,³²,12.43,0
2025-04-25 0:30,23.8,34,1.95,166.9,15.78,1008.19,14.15,297.5,³²,12.45,0
2025-04-25 0:40,21.1,34,1.49,125.8,15.53,1008.6,11.75,300.5,³²,12.45,0
2025-04-25 0:50,22.1,34,1.75,126.6,15.39,1008.66,15.6,299.5,³²,12.455,0
2025-04-25 1:00,23.2,34,1.86,253.1,15.23,1008.94,11.2,310.5,³²,12.475,0
2025-04-25 1:10,22.7,34,1.69,29.8,14.92,1009.25,15.45,313,³²,12.475,0
2025-04-25 1:20,22.3,34,0.72,116.6,14.84,1009.36,13.85,306.5,³²,12.475,0
2025-04-25 1:30,19.2,34,1.21,141.2,14.56,1009.46,14.85,301.5,³²,12.48,0
2025-04-25 1:40,20.3,34,0.72,149.5,14.39,1009.49,15.4,312,³²³²¼­,12.47,0
2025-04-25 1:50,20.5,34,1.62,160.6,14.05,1009.6,14.1,309.5,³²¼­,12.465,0
2025-04-25 2:00,19.3,34,1.23,46.8,13.9,1009.74,15.3,312,³²³²¼­,12.455,0
2025-04-25 2:10,19.5,34,0.64,114,13.63,1009.84,11.3,322,ºÏ¼­,12.44,0
2025-04-25 2:20,18.7,34,0.66,47.4,13.5,1010.08,13.45,325.5,¼­,12.425,0
2025-04-25 2:30,19.3,34,0.72,178.2,13.27,1010.27,13.6,324.5,¼­ºÏ¼­,12.425,0
2025-04-25 2:40,16.5,34,1.16,142.6,12.83,1010.44,13.65,325.5,¼­ºÏ¼­,12.41,0
2025-04-25 2:50,17,34,0.85,175.2,12.51,1010.45,9.45,329.5,ºÏºÏ¼­,12.39,0
2025-04-25 3:00,16.3,34,0.34,145.3,12.66,1010.49,10.85,330.5,ºÏºÏ¼­,12.38,0
2025-04-25 3:10,17.7,34,0.51,108.5,12.72,1010.52,11.15,335,ºÏºÏ¼­,12.375,0
2025-04-25 3:20,16.7,34,0.96,209.5,12.93,1010.72,13.3,327,ºÏºÏ¼­,12.36,0
2025-04-25 3:30,15.7,34,1.33,226.7,12.85,1010.99,12.25,335.5,ºÏºÏ¼­,12.335,0
2025-04-25 3:40,14.3,33.98,2.16,227,12.65,1011,12.55,333,ºÏ¼­,12.33,0
2025-04-25 3:50,15.7,33.93,1.86,237.8,12.63,1011.03,12.7,332,ºÏºÏ¼­,12.305,0
2025-04-25 4:00,14.4,33.98,0.52,146.3,12.67,1011.22,11.65,331,ºÏºÏ¼­,12.315,0
2025-04-25 4:10,13.5,33.97,0.87,150.1,13.1,1011.29,11.85,333.5,ºÏºÏ¼­,12.285,0
2025-04-25 4:20,12.2,33.95,0.9,214.5,13.1,1011.34,12.2,343.5,ºÏºÏ¼­,12.28,0
2025-04-25 4:30,12.4,33.9,2.1,260.7,13.13,1011.29,11.95,340.5,ºÏ,12.305,0
2025-04-25 4:40,12.1,33.93,2.21,288.4,13.25,1011.34,12.65,345.5,ºÏºÏ¼­,12.25,0
2025-04-25 4:50,11.3,33.98,1.07,307.5,13.26,1011.42,20.4,344.5,ºÏºÏ¼­,12.23,0
2025-04-25 5:00,10.3,33.91,1.19,226.8,13.15,1011.51,19.65,341.5,ºÏºÏ¼­,12.225,0
2025-04-25 5:10,10.9,33.97,1.9,229.5,12.95,1011.6,15.95,178,ºÏºÏ¼­,12.27,0
2025-04-25 5:20,8.8,33.94,1.17,278.2,13.02,1011.68,13.9,355.5,ºÏºÏ¼­,12.315,0
2025-04-25 5:30,11.8,33.96,1.85,273.2,12.85,1011.8,13.7,179.5,ºÏ,12.33,0
2025-04-25 5:40,9.4,33.93,1.1,291.7,12.6,1011.94,13.55,182,ºÏ,12.33,0
